year,month,day,open,high,low,close,vol
2008,10,23,353.65,358,337.99,352.69,6290062
2008,10,24,326,350.47,324.74,337.56,7063681
2008,10,27,335,343,326.46,326.46,5924564
2008,10,28,339.68,369,328.51,367.89,7496700
2008,10,29,365.79,371,352.37,358.08,9440932
2008,10,30,368.99,372,358.37,360,7767916
2008,10,31,354.9,371.96,354.27,358.73,7078907
2008,11,03,357.99,362.99,341.43,345.71,5455599
2008,11,04,353.49,372.36,346.49,367.68,7119049
2008,11,05,362.15,368.88,341.31,341.51,6724562
2008,11,06,339.97,344.42,325.81,330.51,7604709
2008,11,07,333.47,341.15,325.33,330.98,4376874
2008,11,10,329.29,329.52,309.47,318.56,7691473
2008,11,11,308.69,316.3,300.52,309.79,9893746
2008,11,12,301.57,312.49,287.76,290.85,9703572
2008,11,13,291.73,313,280,311.96,12711485
2008,11,14,303.6,324.99,302.56,309.77,9187818
2008,11,17,303.32,310.16,297.95,300.44,5848377
2008,11,18,301.57,303.73,285.35,296,7837806
2008,11,19,295.82,300.19,279.95,280.17,7502330
2008,11,20,274.89,282.94,259.04,260.14,9453555
2008,11,21,263.19,269.37,247.3,261.48,9982958
2008,11,24,269.26,269.95,249.01,256.7,9624962
2008,11,25,268.68,286.66,267.32,282.12,10276601
2008,11,26,280.28,295.46,276.2,290.88,6031526
2008,11,28,290.58,296.45,288.28,292,2667782
2008,12,01,286.68,287.38,266.54,267.02,5375146
2008,12,02,269.73,277.78,262.58,275.14,5527464
2008,12,03,269.69,281.36,265.34,279.12,5654217
2008,12,04,276.99,283.49,268.77,275.7,4591015
2008,12,05,271.02,284,264.02,283.94,6078553
2008,12,08,289.99,309.44,282,302.32,7669249
2008,12,09,297.95,318,297.01,306.06,6542784
2008,12,10,309.24,314.9,304.51,310.05,5099696
2008,12,11,304.17,312.88,297.8,300.76,5673655
2008,12,12,294.43,316.47,294,316.32,5416521
2008,12,15,314.47,318.49,305.11,311.16,6535373
2008,12,16,314.52,329.5,311.27,325.57,6604184
2008,12,17,318.89,322.13,312.42,315.28,5521728
2008,12,18,316.18,320.35,309.11,309.99,4490089
2008,12,19,310.99,317.79,309,309.95,5673181
2008,12,22,308.56,309.5,290.63,297.17,3702416
2008,12,23,300.44,303.31,296.67,298.31,3177242
2008,12,24,301.48,306.34,298.38,303.7,1952144
2008,12,26,304.07,305.26,298.31,300.08,1926711
2008,12,29,300.3,301.38,291.58,296.73,3604957
2008,12,30,299.58,306.81,298.71,303.2,3670782
2008,12,31,304,311,302.61,308.82,2419023
2009,01,02,308.48,321.82,305.5,320.96,3369136
2009,01,05,320.05,331.24,315,327.89,4731984
2009,01,06,332.48,340.8,326.39,334.23,6272534
2009,01,07,328.5,330.91,318.75,321.66,4273500
2009,01,08,318.99,325,317.34,324.43,3423645
2009,01,09,327.13,327.5,313.4,316.65,4110851
2009,01,12,316.31,318.95,310.23,313.1,3102322
2009,01,13,311.77,320.6,310.39,314.46,4246478
2009,01,14,309.99,313.8,297.75,301.48,5252424
2009,01,15,297.57,303.58,286.79,299.99,5617283
2009,01,16,305.02,308.25,295.7,300.21,4934662
2009,01,20,298.23,299.5,283.07,283.35,4550462
2009,01,21,289.5,303.5,288.35,302.54,4577593
2009,01,22,298.69,309.35,295.15,307.74,6068884
2009,01,23,309.49,331.96,304.22,326.66,10375067
2009,01,26,325.4,328,320.56,323.58,4406090
2009,01,27,325.53,333.87,324.27,332.25,4684038
2009,01,28,337.3,352.33,336.31,348.7,7471630
2009,01,29,344.84,345.05,340.11,342.04,4765612
2009,01,30,344.69,348.8,336,337.8,4346344
2009,02,02,334.29,345,332,340.76,5098615
2009,02,03,342.69,343,333.83,340.3,6368326
2009,02,04,340.07,354.44,339.17,343.62,6646223
2009,02,05,340.91,355.38,337,352.96,7007671
2009,02,06,356.25,373.81,355.44,370.34,6735877
2009,02,09,371.86,381,367.3,378.76,4820292
2009,02,10,375.98,377.5,357.89,359.79,6788343
2009,02,11,358.43,365,353,357.21,4855457
2009,02,12,353.86,363.62,351.48,362.74,5382167
2009,02,13,360.71,362.99,355.23,358.46,4025029
2009,02,17,346.01,347.09,339.69,342.65,5475350
2009,02,18,347.24,353.38,340.52,352.74,5897428
2009,02,19,357.47,359.8,341.41,343,4796161
2009,02,20,338.42,348.92,335,346.36,6182038
2009,02,23,347,349.8,329.55,330.46,4866354
2009,02,24,331.17,349.62,330.89,345.02,5887506
2009,02,25,342.15,352.3,338.92,341.24,6301022
2009,02,26,345.44,352.49,338.27,338.64,5465967
2009,02,27,331.61,343.82,331.11,339.3,4957984
2009,03,02,334.24,340.7,326,327.93,5538990
2009,03,03,330.07,333.69,322.35,327.07,6110206
2009,03,04,323.1,329,315.38,318.6,7429610
2009,03,05,316,319.08,302.64,306.27,6041025
2009,03,06,307.31,310.19,294.25,309.15,6939279
2009,03,09,300,306.57,289.45,292,6404096
2009,03,10,298.26,310.5,294.25,308.05,6219726
2009,03,11,309.99,320,305.71,317.73,5666519
2009,03,12,317.54,325,313.65,322.99,4836908
2009,03,13,325.98,327.46,319.03,323.67,3626620
2009,03,16,325.51,329.73,318.59,319.78,4666893
2009,03,17,320.18,334.5,319.09,334.46,4510821
2009,03,18,334.66,340,328.05,332.95,4752319
2009,03,19,331.68,336,327.38,329.29,3888399
2009,03,20,330.3,332.99,326.34,329.85,4715628
2009,03,23,333.56,349.27,333.03,347.84,4009709
2009,03,24,346.5,353.84,344,346.53,3756667
2009,03,25,350.4,351.34,336.25,344.58,4178406
2009,03,26,352.72,359.16,348.5,352.65,5341130
2009,03,27,350.49,352,345.47,347.27,3126690
2009,03,30,342.5,343.81,336.06,342.78,2864821
2009,03,31,348.12,353.51,346.18,348.18,3260064
2009,04,01,343.8,355.24,340.61,354.12,3143695
2009,04,02,363.08,369.76,360.32,361.17,4247094
2009,04,03,364.5,371.72,358,369.73,3636996
2009,04,06,366.98,369.82,361.4,366.97,3132024
2009,04,07,363.47,363.75,355.31,359.22,3461293
2009,04,08,363.5,365,356.21,361.52,2612867
2009,04,09,369.5,374.35,366.25,371.6,3158351
2009,04,13,371.36,379.1,370.3,378.27,2969230
2009,04,14,376.94,377,365.6,368.68,3241016
2009,04,15,368.23,380.71,364.16,380.49,4722327
2009,04,16,381.38,392.9,381.02,388.04,7134656
2009,04,17,386.01,399.82,384.81,392.5,10467728
2009,04,20,386.2,390.65,375.89,379.7,4174337
2009,04,21,376.69,384.3,376.1,381.01,3565147
2009,04,22,381.75,389.98,379.01,383.72,3308575
2009,04,23,387.53,389.75,381.11,384.63,2441435
2009,04,24,385.83,393.18,380.5,388.87,3215951
2009,04,27,384.34,389.49,382.75,385.54,2178711
2009,04,28,384.72,389.05,381.54,384.12,2864278
2009,04,29,385.97,394.97,385.83,390.49,3406184
2009,04,30,396,403.75,394.8,395.33,4062761
2009,05,01,395.03,397.59,391.55,394.61,2176228
2009,05,04,398.6,402.17,394.79,401.39,3027926
2009,05,05,399.98,405,397.25,402.33,2300605
2009,05,06,406.02,408.28,401,402.6,2543065
2009,05,07,404.16,404.99,392.5,396.27,2760983
2009,05,08,402.69,410.13,395,407.48,3626589
2009,05,11,402.8,412,401.2,407.62,2412128
2009,05,12,410.02,410.99,395.11,398.86,3614818
2009,05,13,395,396.39,388.35,389.03,2679735
2009,05,14,387.77,392.21,384.69,388.3,2623477
2009,05,15,391.03,394.11,389.09,390.11,2905506
2009,05,18,394.73,397.24,385.4,397.19,3188363
2009,05,19,396.36,401.64,393,398.52,2730602
2009,05,20,402.4,405.67,395,396.96,2169371
2009,05,21,395.73,402.84,393.84,396.25,2579643
2009,05,22,397,398.65,392,393.95,1624263
2009,05,26,391.95,405,390,403.97,2976906
2009,05,27,405.92,411.86,404.81,405.18,2883943
2009,05,28,408.68,411.5,404.61,411.18,2465113
2009,05,29,412.1,416.37,410.7,416.36,2268419
2009,06,01,418.73,429.6,418.53,426.75,3189028
2009,06,02,426.25,429.96,423.4,427.74,2503387
2009,06,03,425.62,432.46,424,431.96,3326445
2009,06,04,435.3,441.24,434.5,440.2,3415970
2009,06,05,444.75,447.34,439.46,443.7,3552922
2009,06,08,440.08,440.92,434.12,439.14,2959322
2009,06,09,438.3,440.5,431.76,436.2,3102960
2009,06,10,436.32,437.89,426.67,431.74,3176980
2009,06,11,431.99,433.73,428.37,428.68,2636125
2009,06,12,427.01,427.7,421.21,424.44,2801113
2009,06,15,420.98,421.5,414,417.09,3483707
2009,06,16,419.31,421.09,415.42,416.28,2853422
2009,06,17,416.19,419.72,411.56,415.91,3344786
2009,06,18,415.68,418.69,413,413.99,2903918
2009,06,19,418.3,420.46,414.58,419.98,4541558
2009,06,22,416.95,417.49,401.89,407.33,3860640
2009,06,23,406.47,408.99,402.55,405.31,2800682
2009,06,24,408.74,412.23,406.56,409.32,2331219
2009,06,25,407,415.49,406.51,415.31,2779836
2009,06,26,414.25,425,413.11,424.49,2605079
2009,06,29,426,427.8,422.24,423.76,2011608
2009,06,30,424,427.21,418.22,421.87,2283449
2009,07,01,424.2,426.4,418.3,418.48,2135936
2009,07,02,415.24,415.41,406.81,408.25,2358057
2009,07,06,405.01,410.64,401.66,409.81,2176267
2009,07,07,408.24,409.19,395.98,396.24,3089477
2009,07,08,400.01,406,398.06,403.78,3198754
2009,07,09,406,414.45,405.8,411.34,3131795
2009,07,10,409.58,417.37,408.7,414.9,2822597
2009,07,13,416.17,424.52,415.18,423.46,3725257
2009,07,14,423.71,426.73,420.87,424.26,2756185
2009,07,15,430.59,437.71,428.49,437.46,3531273
2009,07,16,437.68,445.75,434.1,440.37,5044944
2009,07,17,432.86,435.48,426.85,430.02,6661776
2009,07,20,429.88,432.85,426.25,429.74,2983394
2009,07,21,430.94,431.9,425.72,427.12,2736817
2009,07,22,427.8,430.2,423.5,427.5,2469351
2009,07,23,428.68,441.21,425.5,437.28,3262833
2009,07,24,435.81,450.49,435,446.9,3491056
2009,07,27,445.3,446.75,437.61,444.3,2417212
2009,07,28,441.02,444.8,436.1,439.57,2428717
2009,07,29,437.23,437.8,431.89,436.04,1881689
2009,07,30,442.61,451.47,442.61,445.87,3028743
2009,07,31,449.98,452.7,442.43,443.57,2632205
2009,08,03,449.02,453.9,447.64,451.82,2474026
2009,08,04,450.08,453.29,448.43,453.29,2062335
2009,08,05,456,456.91,447.88,451.64,2129572
2009,08,06,454.3,454.88,448.53,450.42,1961470
2009,08,07,455.57,459.42,454.99,457.41,2396266
2009,08,10,455.14,458.41,453.79,456.66,1475038
2009,08,11,453.67,457.23,452.38,454.05,1568509
2009,08,12,455.25,461.75,454.92,459.06,2205312
2009,08,13,462.15,464.72,458.91,462.29,1856244
2009,08,14,462.78,463.18,456.89,459.38,1503924
2009,08,17,451.47,451.99,443.12,444.64,2399216
2009,08,18,445.11,447.7,442.32,444.49,2232793
2009,08,19,440,445,438.56,442.54,2118869
2009,08,20,451.99,462.18,451.23,461.22,3585236
2009,08,21,465.6,466.09,462.65,464.99,3546547
2009,08,24,467.35,470.09,464.43,468.29,1993350
2009,08,25,468.72,474.35,468.72,470.74,2180120
2009,08,26,473.16,473.16,466.7,467.95,1815464
2009,08,27,467.86,468.58,460.73,465.75,1920607
2009,08,28,469.24,472.37,463.38,465.14,1651894
2009,08,31,459.79,461.86,458,461.17,1734915
2009,09,01,459.68,466.82,454.42,456.38,2375214
2009,09,02,455.82,458.33,452.59,452.81,1743236
2009,09,03,455.82,458.25,455,457.97,1539963
2009,09,04,457.49,462.6,455.78,460.84,1402948
2009,09,08,464.29,466.99,455.84,458.14,2512066
2009,09,09,459.06,466.27,458.8,463.9,2080568
2009,09,10,466.65,470.81,462,470.46,2313123
2009,09,11,470.4,473.3,467.63,472.21,1797341
2009,09,14,470.51,476.8,470.05,475.38,1872591
2009,09,15,475.08,478.24,472.71,477.59,1912072
2009,09,16,480,489.37,478.48,488.3,2379436
2009,09,17,490.6,497.37,487.15,491.96,3121115
2009,09,18,496.93,496.98,491.37,491.98,3381700
2009,09,21,487.74,498.9,486.22,496.86,2026924
2009,09,22,500.54,501.99,497.81,498.83,2422080
2009,09,23,500.78,507,497.71,498.69,2624269
2009,09,24,500.47,501.41,493,497.65,2395578
2009,09,25,494.29,499.93,492.14,492.26,1947609
2009,09,28,495.2,501.5,493.3,498.54,1739567
2009,09,29,499.22,499.75,493.01,498.16,1905096
2009,09,30,500,500.14,487.24,494.9,2837411
2009,10,01,493,496.47,487.56,487.66,2557105
2009,10,02,484.01,491.74,482.6,485.14,2464021
2009,10,05,488.3,492.43,483.34,488.77,1996298
2009,10,06,491.7,499.37,491.7,499.28,2231377
2009,10,07,499,518.75,497.81,518.61,4663508
2009,10,08,519.57,523.25,513.34,514.35,4079910
2009,10,09,516.65,521.51,514.5,515.51,2493005
2009,10,12,523.42,525.76,519.32,524.28,3145879
2009,10,13,525.19,527.46,521.38,526.8,2478017
2009,10,14,532.7,535.58,530,535.43,3049608
2009,10,15,532.92,536.9,527.27,527.64,3950864
2009,10,16,547.31,554.75,544.53,550.01,8489648
2009,10,19,553.18,553.6,548.73,552.28,3078682
2009,10,20,551.6,552.95,540.7,551.68,3527966
2009,10,21,549.91,559.35,549,550.48,3551966
2009,10,22,550,555,548,553.72,2239593
2009,10,23,554.76,557.89,551.2,553.57,2332456
2009,10,26,555.75,561.64,550.89,554.52,2733238
2009,10,27,550.98,554.56,544.16,547.17,2607230
2009,10,28,547.87,550,538.25,540.09,2373632
2009,10,29,543.04,551.63,541,551.52,2306913
2009,10,30,549.85,550.17,534.24,535.63,3110327
2009,11,02,537.14,539.46,528.24,533.47,3015048
2009,11,03,530.07,537.1,528.3,536.41,1815821
2009,11,04,540.26,545.5,536.42,539.4,2220215
2009,11,05,543.85,549.77,542.66,548.1,1650348
2009,11,06,547.72,551.78,545.5,551.06,1703212
2009,11,09,555,562.5,554.23,562.21,2078768
2009,11,10,562.71,568.78,562,566.29,2146324
2009,11,11,570.48,573.5,565.86,570.73,2251254
2009,11,12,570.81,572.9,565.5,567.35,1751310
2009,11,13,568.21,572.36,566.61,572.3,1536436
2009,11,16,575.35,576.99,572.78,576.18,1902214
2009,11,17,574.9,577.49,573.72,577.09,1502277
2009,11,18,577.23,578.78,572.07,576.35,1476811
2009,11,19,573.96,574,570,572.93,2002122
2009,11,20,569.39,571.6,569.38,570,2047098
2009,11,23,576.4,586.6,575.86,582.46,2342493
2009,11,24,582.54,584.29,576.54,582.63,1455494
2009,11,25,586.26,587.06,582.69,585.68,1367270
2009,11,27,571.63,582.46,570.97,579.76,1495304
2009,11,30,580.66,583.67,577.11,583.12,1478625
2009,12,01,587.8,591.22,583,589.14,1713284
2009,12,02,590.98,593.01,586.22,587.26,1565567
2009,12,03,589.04,591.45,585,585.5,1332392
2009,12,04,593.25,594.83,579.18,584.96,2408887
2009,12,07,584.21,588.69,581,586.03,1537300
2009,12,08,583.66,590.66,582,587.23,1446984
2009,12,09,587.59,589.33,583.58,588.6,1663967
2009,12,10,590.44,594.71,590.41,591.83,1583118
2009,12,11,594.35,594.75,587.73,590.42,1514990
2009,12,14,595.43,597.31,592.61,595.91,1799874
2009,12,15,593.4,596.38,590.99,592.3,1656017
2009,12,16,598.78,600.37,596.64,598.01,2517508
2009,12,17,596.39,597.64,593.76,594.52,1981305
2009,12,18,595.51,598.93,595,597.02,3524458
2009,12,21,597.61,599.84,595.67,598.6,1580809
2009,12,22,601.34,601.5,598.85,600.97,1713103
2009,12,23,603.48,612.87,602.85,612.31,1953563
2009,12,24,612.55,619.52,612.27,617.5,872212
2009,12,28,621.5,625.99,618.48,622.98,1618532
2009,12,29,624.74,624.84,618.29,619.98,1342371
2009,12,30,618.5,622.6,618.01,622.37,1326910
2009,12,31,624.65,625.4,620.45,620.59,1030026
2010,01,04,626.69,629.51,624.24,626.6,1574838
2010,01,05,627.4,627.84,621.54,623.7,2846829
2010,01,06,625.45,625.86,606.36,607.43,3792710
2010,01,07,609.39,610,592.65,593.03,6061712
2010,01,08,592,603.25,589.11,601.78,4539391
2010,01,11,604.46,604.46,594.04,601.19,6990505
2010,01,12,598.15,598.16,588,589.87,3906111
2010,01,13,576.15,588.38,573.9,587.25,6172094
2010,01,14,583.9,594.2,582.81,590.29,4043249
2010,01,15,592.84,593.56,578.04,580.7,5399475
2010,01,19,581.12,590.42,576.29,589.25,3342886
2010,01,20,585.18,587.62,575.29,580.27,3061307
2010,01,21,583.44,586.82,572.25,582.69,4613420
2010,01,22,564.43,570.6,548.24,548.45,6257290
2010,01,25,546.65,549.88,535.51,539.31,4168656
2010,01,26,537.67,549.41,536.29,542.88,3408539
2010,01,27,541.27,547.65,535.31,542.1,3830050
2010,01,28,544.45,547,530.6,534.97,3062554
2010,01,29,538.35,540.99,525.61,530.38,3914392
2010,02,01,534.01,535.81,530.3,532.24,2075895
2010,02,02,534.29,534.96,527.61,530.66,2810173
2010,02,03,528.6,542.1,528.23,541.17,2818079
2010,02,04,537,538,525.56,527.07,3175056
2010,02,05,528.4,533.5,522.46,531.87,2968587
2010,02,08,532.17,542,531.53,534.47,2426396
2010,02,09,539.36,541.53,535.07,535.91,2039515
2010,02,10,534.36,537.79,527.69,534.68,2545149
2010,02,11,533.32,540.49,529.5,536.65,2272105
2010,02,12,532.97,537.15,530.5,533.95,1826950
2010,02,16,536.87,544.13,534.3,541.96,2238015
2010,02,17,541.99,543.4,537.61,538.19,1950827
2010,02,18,537.54,545.01,536.14,543.91,2195488
2010,02,19,540.77,544.03,539.7,540.55,2505533
2010,02,22,547.22,547.5,541,542.59,2022810
2010,02,23,542.95,543.63,532.29,535.28,2734900
2010,02,24,533.13,538.44,530.51,532.03,2173333
2010,02,25,527.05,528.49,520,526.22,3143332
2010,02,26,527.42,531.75,523.48,527.88,1765984
2010,03,01,529.24,533.25,527.74,533.14,2087386
2010,03,02,535.07,545.66,535.01,541,3731902
2010,03,03,542.12,548.12,539.25,545.3,2894549
2010,03,04,546.8,556.13,546.2,555.02,2946418
2010,03,05,560.84,567.67,559.9,565.08,3595033
2010,03,08,564.78,565.18,561.01,562.74,2222165
2010,03,09,559.46,564.66,556.5,559.45,3067256
2010,03,10,563.95,578.5,562.21,577.39,5071042
2010,03,11,574.26,586.21,574.2,580.52,4027447
2010,03,12,587.7,588.65,579.16,579.73,2643113
2010,03,15,566.68,569.45,556,562.01,4436170
2010,03,16,561.28,568.42,560.76,565.81,2309925
2010,03,17,568.14,571.45,564.25,565.59,2419530
2010,03,18,564.72,568.44,562.96,566.49,1696943
2010,03,19,566.38,568,557.28,559.14,4908099
2010,03,22,556.03,566.85,554.28,558.08,3813981
2010,03,23,557.05,558.31,542,548.99,4502359
2010,03,24,545.61,559.85,539.7,558.23,6410110
2010,03,25,558.9,572,558.66,563.49,3724420
2010,03,26,565.27,567.39,560.02,562.6,1747639
2010,03,29,563,564.72,560.57,561.77,2292800
2010,03,30,562.55,567.63,560.28,566.81,1873781
2010,03,31,565.05,569.74,562.81,567.11,1786796
2010,04,01,571.35,573.45,565.55,568.67,1988186
2010,04,05,570.69,574.88,569,570.79,1697777
2010,04,06,568.32,570.89,565.4,568.5,1994476
2010,04,07,567.3,568.75,561.86,563.43,1723788
2010,04,08,562.54,569.85,560.05,568.14,1850092
2010,04,09,567.28,568.77,564,565.69,1964609
2010,04,12,567.35,574,566.22,573.4,2185743
2010,04,13,572.53,588.88,571.13,587.45,3675260
2010,04,14,590.06,592.34,584.01,588.77,3303429
2010,04,15,592.18,597.84,588.29,595.39,4588075
2010,04,16,562.59,568.81,549.63,550.1,11680634
2010,04,19,548.58,553.99,545,549.79,3771265
2010,04,20,554,559.66,551.06,555.36,2801441
2010,04,21,556.14,560.25,552.16,554.16,2280202
2010,04,22,551.23,552.74,543.35,547.01,3155404
2010,04,23,547.25,549.32,542.27,544.87,1902066
2010,04,26,544.95,544.99,529.21,531.28,4132532
2010,04,27,528.95,538.33,527.24,528.91,3233490
2010,04,28,532.2,534.83,521.03,529.48,3219291
2010,04,29,533.37,536.5,526.67,531.52,2926547
2010,04,30,531.28,537.68,525.97,525.97,2166775
2010,05,03,526.5,532.92,525.08,530.01,1735172
2010,05,04,526.56,526.74,504.21,505.8,5357297
2010,05,05,500.98,515.72,500.47,509.99,4308912
2010,05,06,508.68,517.52,460,499.27,4778904
2010,05,07,499.75,505.32,481.33,494.46,4868959
2010,05,10,513.34,522.82,512.6,522.06,3696738
2010,05,11,515.67,519.88,508.22,508.62,3103329
2010,05,12,511.43,512.14,502,504.88,3644316
2010,05,13,516.25,522,510.37,511.56,3141376
2010,05,14,509.4,510.99,496.25,508.16,3939722
2010,05,17,506.74,508.36,498.35,507.69,2686331
2010,05,18,509.64,510.97,497.07,498.55,2689859
2010,05,19,496.26,499.44,487.74,493.99,3269753
2010,05,20,485.36,485.58,473.8,474.91,4693535
2010,05,21,469.12,485,464.4,472.2,9861660
2010,05,24,480.95,489.79,476.8,477.82,4132942
2010,05,25,468.19,477.2,464.01,477.17,2861867
2010,05,26,482.07,489.76,475,476.29,3196137
2010,05,27,484.95,492.31,481.05,490.92,2556047
2010,05,28,492.74,493.45,483,486,2628249
2010,06,01,480.18,491.06,480.12,482.28,2510943
2010,06,02,486.68,493.87,481.46,493.4,2350561
2010,06,03,495.11,508,494.7,506.19,3456217
2010,06,04,499.14,509.25,496.7,498.38,3720387
2010,06,07,499.06,500.91,483.15,484.93,3374028
2010,06,08,487.85,488.84,477.54,484.93,2572103
2010,06,09,487.22,488.88,472,474.28,2563226
2010,06,10,480.37,488.5,475.84,487.04,2342968
2010,06,11,482.6,488.5,481.62,488.46,1645749
2010,06,14,493.95,494.5,483.23,483.45,1938735
2010,06,15,483.64,500.4,482.18,497.91,2995687
2010,06,16,496.17,504,496.11,501.14,2193085
2010,06,17,503.45,505.87,496.69,500.35,1816962
2010,06,18,502.51,503.47,498.13,500.04,2942370
2010,06,21,499.88,500.97,484.89,488.45,2821023
2010,06,22,489.63,496.6,485.73,486,2085727
2010,06,23,486.89,486.89,478.16,481.53,1954619
2010,06,24,478.6,482.75,473.26,474.77,1798652
2010,06,25,477.09,477.65,470.56,474.13,1765472
2010,06,28,472.59,477.55,469.01,472.48,1685000
2010,06,29,463.44,464.55,451.12,454.46,3093676
2010,06,30,453.22,457.83,444.75,445.09,2833516
2010,07,01,445.24,448.4,433.63,439.46,3338731
2010,07,02,441.62,442.28,436,437.02,1801174
2010,07,06,444.48,447.67,433.63,435.64,2416786
2010,07,07,438.16,451.29,435.38,450.29,2895094
2010,07,08,453.51,457.33,449.66,456.19,2518827
2010,07,09,471.59,473.26,462.78,467.4,3909726
2010,07,12,472.24,479.44,471.08,476.15,3209171
2010,07,13,482,492.99,480.28,489.57,3828751
2010,07,14,489.88,493.83,486.46,491.28,3000864
2010,07,15,491.73,494.7,482.68,493.82,3815864
2010,07,16,469.11,470.56,459.52,459.85,7518148
2010,07,19,461,469.65,457.52,466.5,4124469
2010,07,20,461.08,482.99,460.6,482.05,3876213
2010,07,21,484.28,485.7,475.43,476.95,3113988
2010,07,22,483.21,488.98,482.48,484.72,2013421
2010,07,23,480.82,490.59,480.01,489.97,2095553
2010,07,26,489.09,490.75,484.88,488.45,1901682
2010,07,27,490.63,497.5,490.17,493.12,2263618
2010,07,28,494.81,495.25,482.67,484.18,2388396
2010,07,29,485.29,488.88,479.33,485.41,2191154
2010,07,30,479.68,487.36,479.14,486.09,1964116
2010,08,02,488.99,493.28,484.85,490.39,1718862
2010,08,03,490.5,492.46,486.76,488.66,1579385
2010,08,04,492.47,507,491.05,506.59,3664045
2010,08,05,505.75,508.6,503.56,507.94,2348628
2010,08,06,505.5,505.74,496.05,499.92,3210873
2010,08,09,502.25,505.5,501.36,505.34,1694638
2010,08,10,502.35,506,498.57,503.53,2009171
2010,08,11,498.36,498.36,491.5,492.1,2058858
2010,08,12,485,494.75,482.51,492.47,2112280
2010,08,13,489.01,491.19,486.16,486.68,1759694
2010,08,16,484.08,489.87,480.5,485.67,1220380
2010,08,17,488.52,494.7,486.03,489.95,1764631
2010,08,18,490.44,490.87,481.65,481.7,2454283
2010,08,19,481.01,482.51,467.55,467.7,3680360
2010,08,20,469.32,471.59,461.02,461.77,3916717
2010,08,23,461.5,468.25,457.73,464.55,2635922
2010,08,24,458.05,458.37,450.92,452.09,2515418
2010,08,25,450,457.81,450,455.52,2443352
2010,08,26,456.53,457.26,450.44,452.03,1531656
2010,08,27,452.73,459.99,447.65,459.2,2121163
2010,08,30,459.77,459.77,452.64,452.64,1116200
2010,08,31,450.14,454.87,448,450.15,1631889
2010,09,01,454.95,464.94,452.5,460.49,3010934
2010,09,02,462.53,464.43,460.31,463.1,1573587
2010,09,03,470.79,471.88,467.44,470.39,2297021
2010,09,07,465,470.49,463.02,463.87,1613861
2010,09,08,465.19,472.5,464.51,470.25,2177453
2010,09,09,477.83,480.4,476.06,476.51,2278372
2010,09,10,479.02,479.79,475.08,476.17,1872154
2010,09,13,480.89,484.35,479.53,482.2,2057809
2010,09,14,481.84,484.75,480.14,480.74,2061384
2010,09,15,479.95,481.89,478.5,480.62,2187845
2010,09,16,479.94,482.45,479.41,480.92,1780614
2010,09,17,483.75,490.79,481.06,490.07,4349012
2010,09,20,492.18,510.41,492.06,508.51,4214478
2010,09,21,509.58,519.98,508.91,513.25,4320054
2010,09,22,512.51,517.78,511.68,516.05,2406187
2010,09,23,514.61,519.69,511.3,513.5,2252683
2010,09,24,521,527.83,518.26,527.13,3194710
2010,09,27,529.66,536.85,528.85,530.7,2904787
2010,09,28,532.86,533.59,518.45,527.84,3411803
2010,09,29,527.16,532.94,524.71,527.63,2054806
2010,09,30,529.21,531.87,518.92,527.22,2878514
2010,10,01,529.96,530.62,523,526,2112678
2010,10,04,524.43,528.25,518.85,521.92,1847956
2010,10,05,528.38,540,521.74,538.45,3249274
2010,10,06,539.09,539.95,529.94,533.85,2653354
2010,10,07,536.21,537.2,529.14,529.52,2263243
2010,10,08,532.78,537.61,527.62,536.72,2585600
2010,10,11,538.48,544.6,537.17,538.88,2436318
2010,10,12,540.25,545.99,537.79,541.06,3594075
2010,10,13,547.21,547.49,542.33,543.07,2930520
2010,10,14,544.13,545.25,537.11,539.74,4065964
2010,10,15,599.24,601.6,591.6,601,13685060
2010,10,18,600.68,619.69,600.55,617.8,6715377
2010,10,19,609.28,614.82,602.86,608.42,4435585
2010,10,20,608.09,617.38,607.5,607.64,3375679
2010,10,21,611.74,616,606,611.45,2772806
2010,10,22,612.04,614.82,610.05,611.85,2078172
2010,10,25,615,624.74,614.97,616.23,3040343
2010,10,26,612.7,621.23,611.03,617.67,2206331
2010,10,27,615.79,620,612.33,616.72,2091345
2010,10,28,619.27,621,613.3,618.48,2100510
2010,10,29,617.25,619,613.53,613.88,2084968
2010,11,01,615.73,620.66,611.21,614.93,2965961
2010,11,02,618.99,620,614.58,614.96,1852078
2010,11,03,617.5,621.83,613.5,619.58,3134639
2010,11,04,624.64,629.92,622.1,624.09,3119313
2010,11,05,623.13,625.09,621.11,625.05,1662861
2010,11,08,624.14,629.49,623.13,626.08,1753830
2010,11,09,630.1,630.85,620.51,623.5,2099087
2010,11,10,622.2,623,617.51,622.17,2365539
2010,11,11,619.31,619.85,614.21,617.3,2110809
2010,11,12,613.97,616.9,601.55,603.21,3241933
2010,11,15,602.57,604,594.05,596.01,3355468
2010,11,16,593.67,597.89,583.45,584.42,3078661
2010,11,17,585,589.5,581.37,583.76,2209945
2010,11,18,588.99,599.98,588.56,595.78,2230657
2010,11,19,597,597.89,590.34,590.95,2369869
2010,11,22,587.47,593.44,582.75,591.14,2091729
2010,11,23,587,589.01,578.2,583.39,1980502
2010,11,24,587.1,596.6,587.05,595.14,2140106
2010,11,26,590.72,592.98,587,590.5,1339377
2010,11,29,589.17,589.8,579.95,582.24,2767507
